customer_id,year,month,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,end_date
608310,2017,11,100,0,13785.34,3,11/30/2017
608310,2017,2,100,0,3024.67,1,2/28/2017
608310,2017,6,4430.62,1,11104.41,2,6/30/2017
608310,2017,4,5879.62,1,5879.62,1,4/30/2017
608310,2018,5,100,0,3409.32,2,5/31/2018
608310,2019,9,100,0,2959.68,1,9/30/2019
608310,2019,2,100,0,4661.5,1,2/28/2019
608310,2019,1,5896,1,9122.5,2,1/31/2019
608310,2017,10,10151.04,1,31761.32,3,10/31/2017
608310,2019,8,11183.1,1,12357.6,2,8/31/2019
608310,2017,12,10230.54,2,10230.54,2,12/31/2017
608310,2019,6,100,0,15979.11,3,6/30/2019
608310,2017,9,16514.5,2,21428.28,3,9/30/2017
608310,2018,10,100,0,8171.35,2,10/31/2018
608310,2017,5,7946.91,2,9400.41,3,5/31/2017
608310,2017,8,100,0,9665.11,2,8/31/2017
608439,2019,5,324.1,1,853.3,3,5/31/2019
608439,2018,8,100,0,262,1,8/31/2018
608439,2019,4,100,0,3221.41,4,4/30/2019
608439,2017,9,100,0,1660,1,9/30/2017
608439,2017,1,152.5,1,1822,6,1/31/2017
608439,2019,3,535,1,3398.5,4,3/31/2019
608439,2018,9,100,0,697,1,9/30/2018
608439,2018,6,520,1,520,1,6/30/2018
608439,2018,4,100,0,698.5,2,4/30/2018
608439,2019,12,583,3,5711.13,10,12/31/2019
608439,2019,1,3047.5,3,3587.5,4,1/31/2019
608439,2018,12,17515.3,6,19636.99,10,12/31/2018
608439,2019,9,2693.05,3,3799,7,9/30/2019
608439,2017,12,100,0,685,1,12/31/2017
608439,2019,7,1145.95,1,2713.18,4,7/31/2019
608439,2017,3,878.5,2,7942.93,19,3/31/2017
608439,2017,2,481.75,2,6540.54,11,2/28/2017
608439,2019,10,662.5,3,880,5,10/31/2019
608439,2017,4,100,0,1777,1,4/30/2017
608439,2018,11,533.5,1,4463.5,3,11/30/2018
608439,2019,2,515.56,1,515.56,1,2/28/2019
608439,2018,2,100,0,257.5,1,2/28/2018
608439,2017,11,100,0,422.5,2,11/30/2017
608439,2019,6,1547.5,2,2232.55,5,6/30/2019
608439,2019,11,752.5,3,3660.58,9,11/30/2019
608439,2017,8,100,0,253,1,8/31/2017
608439,2018,10,2043.88,2,3647.38,3,10/31/2018
608439,2018,5,397,2,1793.8,4,5/31/2018
608439,2019,8,2734,1,2734,1,8/31/2019
608439,2018,1,557.5,1,857.5,2,1/31/2018
608584,2019,12,100,0,10976.5,2,12/31/2019
608584,2017,6,100,0,2685.31,1,6/30/2017
608584,2017,5,100,0,1450,1,5/31/2017
608584,2018,5,100,0,4690.36,2,5/31/2018
608584,2019,4,100,0,2095,2,4/30/2019
608584,2018,9,100,0,1525.12,2,9/30/2018
608584,2019,9,4411,1,8313.28,3,9/30/2019
608584,2019,5,100,0,3343,3,5/31/2019
608584,2017,11,460,1,460,1,11/30/2017
608584,2018,3,100,0,577.75,1,3/31/2018
608584,2019,7,6284.68,1,6284.68,1,7/31/2019
608584,2017,12,7090.39,1,7090.39,1,12/31/2017
608584,2019,11,100,0,9475.14,3,11/30/2019
608584,2017,9,100,0,146.71,1,9/30/2017
608584,2018,1,100,0,1455.13,2,1/31/2018
608584,2019,6,5325.85,1,6818.35,2,6/30/2019
608584,2019,10,100,0,7117.56,4,10/31/2019
608656,2019,8,100,0,1075,2,8/31/2019
608656,2018,10,482.5,1,1123,2,10/31/2018
608656,2019,1,100,0,1015,1,1/31/2019
608656,2019,10,100,0,730,1,10/31/2019
608656,2019,7,100,0,962.5,2,7/31/2019
608656,2018,3,880,1,880,1,3/31/2018
608656,2018,5,100,0,1525,2,5/31/2018
608656,2018,11,1112.5,1,2105.5,2,11/30/2018
608656,2018,8,100,0,242.5,1,8/31/2018
608656,2019,9,100,0,437.5,1,9/30/2019
608656,2018,9,5572,2,6230.5,3,9/30/2018
608770,2017,8,100,0,880,1,8/31/2017
608770,2018,3,100,0,970,1,3/31/2018
608770,2017,10,100,0,1309.62,1,10/31/2017
608770,2017,11,1999.75,1,1999.75,1,11/30/2017
608772,2017,12,100,0,257.5,1,12/31/2017
608772,2018,4,12771.01,1,13003.51,2,4/30/2018
608772,2017,10,9294.34,3,9384.34,4,10/31/2017
608772,2018,6,11101.72,1,11101.72,1,6/30/2018
608772,2019,6,2751.28,1,3381.28,2,6/30/2019
608772,2019,2,10663.83,1,10663.83,1,2/28/2019
608772,2019,12,100,0,11890.83,1,12/31/2019
608772,2017,7,100,0,167.5,1,7/31/2017
608772,2019,1,100,0,536.5,1,1/31/2019
608772,2017,6,9364.99,1,9364.99,1,6/30/2017
608772,2019,10,100,0,467.5,2,10/31/2019
608772,2019,9,12928.02,1,12928.02,1,9/30/2019
608772,2017,9,9826,1,9826,1,9/30/2017
608772,2019,11,2088.52,1,2088.52,1,11/30/2019
608772,2017,2,13697.92,1,14012.92,2,2/28/2017
608772,2018,3,13770.37,5,13770.37,5,3/31/2018
608772,2017,3,10433.58,1,10433.58,1,3/31/2017
608772,2019,4,10567.21,1,10567.21,1,4/30/2019
608772,2017,4,12225.06,1,15345.06,2,4/30/2017
608772,2019,3,10967.24,1,11417.24,2,3/31/2019
608772,2018,7,2662.96,1,2662.96,1,7/31/2018
608772,2018,11,11403.45,2,11403.45,2,11/30/2018
608772,2019,5,7694.82,4,12475.74,9,5/31/2019
608772,2018,2,12987.81,3,12987.81,3,2/28/2018
608772,2019,7,10322.26,1,10322.26,1,7/31/2019
608772,2018,9,10945.33,1,21137.02,2,9/30/2018
608772,2019,8,6396.36,1,6396.36,1,8/31/2019
608772,2017,11,100,0,280,1,11/30/2017
608772,2017,1,100,0,235,1,1/31/2017
608772,2018,8,7391.35,1,7391.35,1,8/31/2018
608885,2018,4,1951.24,1,6586.99,3,4/30/2018
608885,2018,9,4192.77,1,9665.01,3,9/30/2018
608885,2017,4,7160.79,3,11516.79,4,4/30/2017
608885,2018,6,100,0,1104.01,3,6/30/2018
608885,2019,5,2168.74,3,5792.26,6,5/31/2019
608885,2017,1,8606.29,2,13855.27,4,1/31/2017
608885,2019,11,4113.13,3,4218.13,4,11/30/2019
608885,2018,11,100,0,3590.17,2,11/30/2018
608885,2018,3,11870.32,3,11870.32,3,3/31/2018
608885,2018,2,11514.78,2,14492.41,3,2/28/2018
608885,2018,8,100,0,4924.87,2,8/31/2018
608885,2019,8,100,0,1612.54,2,8/31/2019
608885,2019,4,100,0,8640.64,3,4/30/2019
608885,2019,9,1513,2,2782.72,4,9/30/2019
608885,2017,7,2117.5,1,7885.3,2,7/31/2017
608885,2019,6,4972.27,3,4972.27,3,6/30/2019
608885,2017,12,3921.22,1,3921.22,1,12/31/2017
608885,2019,1,12078.73,4,18524.83,5,1/31/2019
608885,2018,7,200.8,1,1099.36,2,7/31/2018
608885,2019,10,2612.5,1,7945.36,4,10/31/2019
608885,2017,10,3438.67,1,3438.67,1,10/31/2017
608885,2017,8,12384.7,1,12384.7,1,8/31/2017
608885,2019,2,2380,1,13997.41,5,2/28/2019
608885,2019,7,100,0,3778.06,2,7/31/2019
608885,2019,12,3174.73,4,15900.19,10,12/31/2019
608885,2018,10,7308.87,3,8208.87,4,10/31/2018
608885,2017,2,100,0,1001.5,1,2/28/2017
608885,2018,1,6403.45,2,7455.25,3,1/31/2018
608885,2017,3,100,0,10953.87,3,3/31/2017
608885,2018,12,580,1,13147.14,5,12/31/2018
608885,2017,11,100,0,5085.85,2,11/30/2017
608885,2017,9,300.63,1,9331.54,4,9/30/2017
608917,2019,12,100,0,4952.32,2,12/31/2019
608917,2019,11,2195.14,1,3222.64,2,11/30/2019
608917,2019,6,856,1,1838.62,2,6/30/2019
608917,2019,5,633.1,1,879.1,2,5/31/2019
608917,2018,12,3528.28,3,4934.71,6,12/31/2018
608917,2019,2,769,1,1375,3,2/28/2019
608917,2019,7,100,0,2710.87,2,7/31/2019
608917,2019,1,3793,3,12110.53,10,1/31/2019
608917,2019,4,100,0,1222.54,1,4/30/2019
608917,2018,11,16280.26,4,17263.66,5,11/30/2018
608917,2019,3,635.5,1,2936.5,2,3/31/2019
608917,2019,8,100,0,1907.5,1,8/31/2019
608949,2018,11,100,0,34597.3,2,11/30/2018
608949,2017,10,5309.37,1,5309.37,1,10/31/2017
608949,2019,1,18588.46,1,19341.4,2,1/31/2019
608949,2019,4,3026.5,1,3026.5,1,4/30/2019
608949,2019,2,6024.04,1,6024.04,1,2/28/2019
608949,2018,10,6364.47,1,6364.47,1,10/31/2018
608949,2018,8,12682,1,12682,1,8/31/2018
608949,2019,3,100,0,3608.98,1,3/31/2019
608949,2018,5,12652,2,13455.9,3,5/31/2018
608949,2018,7,14080,1,19907.02,2,7/31/2018
608949,2017,3,19755.51,2,19755.51,2,3/31/2017
608949,2017,8,2073.18,1,2073.18,1,8/31/2017
608949,2018,1,3950.92,2,16033.05,3,1/31/2018
608949,2019,7,100,0,2749.69,2,7/31/2019
608949,2017,1,100,0,7054.81,2,1/31/2017
608949,2018,9,100,0,10420.09,1,9/30/2018
608949,2017,5,5234.1,1,5234.1,1,5/31/2017
608949,2019,5,6743.92,1,6743.92,1,5/31/2019
608949,2019,8,100,0,13843.75,2,8/31/2019
608949,2018,12,3197.77,1,3197.77,1,12/31/2018
608949,2018,6,1004.29,1,21777.78,3,6/30/2018
608949,2019,9,100,0,9140.47,1,9/30/2019
609027,2018,4,100,0,4752.79,3,4/30/2018
609027,2017,9,100,0,3030.25,2,9/30/2017
609027,2017,8,100,0,512.5,1,8/31/2017
609027,2018,9,100,0,1803.46,2,9/30/2018
609027,2018,10,605.14,1,605.14,1,10/31/2018
609027,2018,6,1437.97,1,3312.97,3,6/30/2018
609027,2019,8,2000.05,1,2000.05,1,8/31/2019
609027,2018,3,100,0,1805.5,1,3/31/2018
609027,2019,11,1895.17,1,1895.17,1,11/30/2019
609027,2019,9,3109.84,2,3109.84,2,9/30/2019
609027,2019,6,100,0,199.75,1,6/30/2019
609027,2019,10,100,0,5453.95,3,10/31/2019
609027,2018,5,100,0,3981.17,1,5/31/2018
609027,2018,8,100,0,640,1,8/31/2018
609027,2019,4,100,0,3056.5,1,4/30/2019
609027,2017,6,100,0,902.5,1,6/30/2017
609027,2018,1,100,0,1470.31,1,1/31/2018
609027,2018,2,685,1,2020,3,2/28/2018
609027,2018,12,100,0,569.59,1,12/31/2018
609027,2019,5,100,0,2908.57,2,5/31/2019
609027,2017,10,995.96,2,3023.25,5,10/31/2017
609027,2017,11,100,0,1236.82,2,11/30/2017
609048,2018,4,100,0,22903.15,2,4/30/2018
609048,2019,8,100,0,340,1,8/31/2019
609048,2018,2,3609.1,1,3609.1,1,2/28/2018
609048,2018,5,3103,1,3103,1,5/31/2018
609048,2018,6,100,0,1734.46,1,6/30/2018
609048,2019,4,100,0,8571.52,2,4/30/2019
609048,2018,9,100,0,938.35,1,9/30/2018
609048,2019,9,100,0,238,1,9/30/2019
609048,2018,3,3190,1,4712.77,2,3/31/2018
609048,2018,8,3387.61,1,3387.61,1,8/31/2018
609048,2019,7,100,0,1052.5,1,7/31/2019
609048,2017,7,340,1,340,1,7/31/2017
609141,2018,4,1703.56,1,3764.52,2,4/30/2018
609141,2018,9,100,0,1419.94,2,9/30/2018
609141,2019,8,100,0,485.5,1,8/31/2019
609141,2017,8,100,0,4326.75,2,8/31/2017
609141,2019,1,9787.99,3,12570.19,6,1/31/2019
609141,2017,6,684.44,2,684.44,2,6/30/2017
609141,2019,9,794.44,1,794.44,1,9/30/2019
609141,2017,7,582.15,1,582.15,1,7/31/2017
609141,2017,10,100,0,3837.58,2,10/31/2017
609141,2018,7,6596.62,2,6596.62,2,7/31/2018
609141,2017,5,1288.95,1,2815.84,2,5/31/2017
609141,2018,5,100,0,451,1,5/31/2018
609141,2019,12,625,1,4347.37,5,12/31/2019
609141,2017,4,1568.5,1,12946.54,4,4/30/2017
609141,2018,2,100,0,3157,4,2/28/2018
609141,2018,8,100,0,1643.5,1,8/31/2018
609141,2019,10,2554.39,1,5115.49,3,10/31/2019
609141,2019,6,1054.15,1,1054.15,1,6/30/2019
609141,2018,11,2680,1,3370,2,11/30/2018
609141,2018,10,100,0,3721,1,10/31/2018
609141,2019,5,3937.93,2,4830.43,3,5/31/2019
609141,2018,1,100,0,1945,3,1/31/2018
609141,2018,12,100,0,201.64,1,12/31/2018
609141,2017,12,815.06,1,815.06,1,12/31/2017
609141,2019,2,248.2,1,1208.2,3,2/28/2019
609141,2019,7,100,0,4632.85,5,7/31/2019
609141,2019,4,100,0,1345,2,4/30/2019
609141,2019,3,400,1,1330,3,3/31/2019
609141,2018,3,100,0,1450,1,3/31/2018
609178,2018,8,100,0,4458.76,1,8/31/2018
609178,2017,11,100,0,2602.66,1,11/30/2017
609178,2017,12,100,0,3512.59,1,12/31/2017
609178,2018,6,100,0,3509.08,2,6/30/2018
609562,2019,11,100,0,1564.39,1,11/30/2019
609562,2019,10,100,0,6585.47,2,10/31/2019
609562,2018,10,100,0,808.24,1,10/31/2018
609562,2019,3,100,0,5025.72,2,3/31/2019
609562,2017,12,1219.24,1,1219.24,1,12/31/2017
609562,2018,6,100,0,1165,1,6/30/2018
609562,2018,11,100,0,280,1,11/30/2018
609562,2019,7,4090.51,1,7090.45,3,7/31/2019
609562,2019,12,100,0,7936.87,1,12/31/2019
609562,2019,6,550,1,550,1,6/30/2019
609562,2019,2,100,0,4536.67,1,2/28/2019
609780,2019,4,287.5,1,407.5,2,4/30/2019
609780,2017,11,100,0,606.25,2,11/30/2017
609780,2018,1,100,0,1150.75,4,1/31/2018
609780,2017,3,400,1,535,2,3/31/2017
609780,2017,1,1105,1,1840,3,1/31/2017
609780,2017,12,295,1,842.5,5,12/31/2017
609780,2018,4,100,0,374.5,1,4/30/2018
609780,2017,8,100,0,370,1,8/31/2017
609780,2017,5,250,1,1660,4,5/31/2017
609780,2018,10,550,1,1045,2,10/31/2018
609780,2017,4,100,0,385,1,4/30/2017
609780,2019,7,100,0,250,1,7/31/2019
609780,2017,6,100,0,2074.9,4,6/30/2017
609780,2018,12,1090,2,1990,3,12/31/2018
609780,2018,9,700,1,700,1,9/30/2018
609780,2019,3,100,0,1555,2,3/31/2019
609780,2019,1,220,1,220,1,1/31/2019
609780,2018,5,497.5,1,497.5,1,5/31/2018
609780,2018,3,100,0,2733.07,2,3/31/2018
609780,2017,2,280,1,805,3,2/28/2017
609780,2017,10,415,1,730,2,10/31/2017
609780,2018,2,1330.27,1,2185.27,4,2/28/2018
609780,2019,2,280,1,1142.5,3,2/28/2019
609780,2019,5,100,0,550,1,5/31/2019
609780,2017,7,100,0,542.5,2,7/31/2017
609780,2018,6,280,1,280,1,6/30/2018
609780,2019,6,400,1,400,1,6/30/2019
609801,2017,1,100,0,2831.98,1,1/31/2017
610191,2018,9,100,0,1450,1,9/30/2018
610191,2019,11,760,1,760,1,11/30/2019
610191,2018,7,100,0,2702.5,1,7/31/2018
610191,2019,6,100,0,385,1,6/30/2019
610191,2019,8,1000,1,5252.5,4,8/31/2019
610191,2017,8,4716.85,1,4716.85,1,8/31/2017
610191,2018,11,2115.22,2,3862.72,3,11/30/2018
610191,2019,7,100,0,1000,1,7/31/2019
610191,2017,4,100,0,6014.02,5,4/30/2017
610191,2018,5,1132.45,1,4602.34,2,5/31/2018
610191,2017,1,3854.23,1,5875.67,3,1/31/2017
610191,2017,7,2076.01,2,7026.01,4,7/31/2017
610191,2018,12,100,0,2293,1,12/31/2018
610191,2018,6,100,0,2814.58,1,6/30/2018
610191,2018,3,370.75,1,2590.75,2,3/31/2018
610191,2017,3,1210,1,1210,1,3/31/2017
610191,2019,9,3812.5,2,5636.5,4,9/30/2019
610191,2018,4,1276,2,5029,3,4/30/2018
610191,2017,6,100,0,4474.64,2,6/30/2017
610191,2018,10,1450,1,1450,1,10/31/2018
610191,2017,5,6185.82,3,6185.82,3,5/31/2017
610191,2019,1,1489.18,1,5116.18,3,1/31/2019
610191,2017,12,956.56,1,6212.47,3,12/31/2017
610191,2017,10,100,0,6889,3,10/31/2017
610191,2017,2,100,0,3021.85,1,2/28/2017
610366,2018,10,100,0,31806.48,9,10/31/2018
610366,2017,8,8278,2,21059.29,7,8/31/2017
610366,2017,11,10206.81,1,46043.95,7,11/30/2017
610366,2017,9,100,0,20360.85,5,9/30/2017
610366,2019,10,457,1,3859.66,3,10/31/2019
610366,2018,7,3979,2,13959.24,5,7/31/2018
610366,2017,7,2987.95,1,12924.79,5,7/31/2017
610366,2019,6,3729.19,3,5977.84,4,6/30/2019
610366,2019,1,100,0,2719.36,1,1/31/2019
610366,2018,3,100,0,8810.04,1,3/31/2018
610366,2019,9,100,0,13526.23,5,9/30/2019
610366,2017,1,6783.25,2,8799.82,5,1/31/2017
610366,2019,11,100,0,1127.5,1,11/30/2019
610366,2019,8,100,0,1036,1,8/31/2019
610366,2017,10,1165,1,35669.46,6,10/31/2017
610366,2018,1,857.5,2,13794.63,5,1/31/2018
610366,2017,2,820,1,17843.55,8,2/28/2017
610366,2018,5,100,0,18407.82,4,5/31/2018
610366,2019,12,2704.6,1,9415.06,2,12/31/2019
610366,2018,2,361,1,7429.3,5,2/28/2018
610366,2017,3,5213.5,1,30413.25,5,3/31/2017
610366,2019,5,100,0,5035,1,5/31/2019
610366,2019,7,100,0,5881,2,7/31/2019
610366,2018,9,4216,1,23111.08,4,9/30/2018
610366,2018,12,28350.07,2,28350.07,2,12/31/2018
610366,2017,12,12868.06,3,36237.43,11,12/31/2017
610366,2019,4,9544.6,3,19245.94,6,4/30/2019
610366,2017,6,820,1,7580.56,5,6/30/2017
610366,2018,6,9839.26,3,21890.71,6,6/30/2018
610366,2019,3,17221.69,2,19815.19,3,3/31/2019
610366,2019,2,4103.11,3,6623.08,5,2/28/2019
610366,2018,11,1498.87,1,3568.87,2,11/30/2018
610366,2018,8,100,0,7205.5,4,8/31/2018
610366,2017,4,7844.59,3,41740.12,8,4/30/2017
610366,2017,5,5006.95,2,27080.23,9,5/31/2017
610420,2018,11,100,0,1496.29,2,11/30/2018
610420,2017,6,1999.38,1,2601.06,2,6/30/2017
610420,2017,3,100,0,815.5,1,3/31/2017
610420,2019,2,302.5,1,2612.63,4,2/28/2019
610420,2019,7,2111.65,3,2906.26,4,7/31/2019
610420,2017,7,100,0,1730.98,3,7/31/2017
610420,2019,9,1423.95,2,1692.45,4,9/30/2019
610420,2018,8,100,0,1723.38,2,8/31/2018
610420,2017,12,100,0,6005.52,2,12/31/2017
610420,2018,7,100,0,4177.05,5,7/31/2018
610420,2018,4,1194.26,1,2347.35,2,4/30/2018
610420,2017,1,100,0,1818.16,2,1/31/2017
610420,2019,12,895,1,4538.77,2,12/31/2019
610420,2017,8,1536.3,2,1804.71,3,8/31/2017
610420,2019,4,100,0,1058.73,2,4/30/2019
610420,2019,3,1365.61,2,1574.11,3,3/31/2019
610420,2018,10,2313.01,1,2957.62,2,10/31/2018
610420,2018,1,100,0,4554.88,3,1/31/2018
610420,2018,12,1744.6,1,1917.1,2,12/31/2018
610420,2019,8,315.34,1,2549.52,4,8/31/2019
610420,2017,5,534.13,1,3254.39,4,5/31/2017
610420,2018,6,100,0,2944.3,2,6/30/2018
610420,2019,11,1668.1,2,2146.6,3,11/30/2019
610420,2019,10,5844.17,2,6444.85,4,10/31/2019
610420,2018,5,100,0,2804.25,4,5/31/2018
610420,2019,5,2194.87,3,2194.87,3,5/31/2019
610420,2018,3,100,0,1735,1,3/31/2018
610420,2018,2,1675,1,1825,2,2/28/2018
610420,2017,4,100,0,1358.7,2,4/30/2017
610420,2018,9,251.44,1,1975.9,3,9/30/2018
610420,2019,1,1292.5,1,2880.79,4,1/31/2019
610420,2019,6,100,0,2717.94,4,6/30/2019
610420,2017,2,469.33,1,2026.72,2,2/28/2017
610576,2019,12,100,0,8825.5,1,12/31/2019
610576,2019,6,8389,1,8389,1,6/30/2019
610576,2018,11,7906.63,2,7906.63,2,11/30/2018
610576,2018,12,8924.5,1,8924.5,1,12/31/2018
610576,2018,2,11342.5,2,11342.5,2,2/28/2018
610576,2017,4,5978.5,2,9084.7,3,4/30/2017
610576,2018,6,8627.32,3,8627.32,3,6/30/2018
610576,2017,9,7369,2,7369,2,9/30/2017
610576,2017,7,6639.25,1,7662.25,2,7/31/2017
610576,2017,3,5640.25,1,5640.25,1,3/31/2017
610576,2017,10,8433.55,1,8433.55,1,10/31/2017
610576,2019,8,7735,1,9373,2,8/31/2019
610576,2018,8,5930.5,1,5930.5,1,8/31/2018
610576,2017,2,100,0,5942.58,1,2/28/2017
610576,2017,11,7513.75,1,7513.75,1,11/30/2017
610576,2019,5,9130,1,9130,1,5/31/2019
610576,2017,6,7099.75,1,7099.75,1,6/30/2017
610576,2017,5,4417,1,4417,1,5/31/2017
610576,2019,9,4165,1,4165,1,9/30/2019
610576,2017,12,8395.05,1,8395.05,1,12/31/2017
610576,2019,3,7982.5,1,15964,2,3/31/2019
610576,2018,10,100,0,6358,1,10/31/2018
610576,2018,9,6529,1,6529,1,9/30/2018
610576,2018,7,6373,1,6373,1,7/31/2018
610576,2017,1,4163.5,1,4163.5,1,1/31/2017
610576,2019,11,15643,2,15643,2,11/30/2019
610576,2018,4,100,0,6370,1,4/30/2018
610576,2019,7,8929.6,1,8929.6,1,7/31/2019
610576,2018,5,4847.5,1,4847.5,1,5/31/2018
610576,2019,4,8342.5,1,8342.5,1,4/30/2019
610845,2018,6,1242.04,1,1242.04,1,6/30/2018
610857,2018,2,2704.99,1,2704.99,1,2/28/2018
610857,2017,2,100,0,1540,1,2/28/2017
610857,2019,11,953.5,1,4141,2,11/30/2019
610857,2019,2,100,0,2985.04,1,2/28/2019
610857,2018,8,100,0,775,1,8/31/2018
610857,2018,11,1135,1,1135,1,11/30/2018
610857,2019,12,2909.5,1,2909.5,1,12/31/2019
610857,2017,3,100,0,1294,1,3/31/2017
610857,2019,5,857.5,1,2993.56,2,5/31/2019
610857,2018,10,100,0,745,1,10/31/2018
610857,2018,7,1960,1,1960,1,7/31/2018
610857,2017,1,1734.46,1,2281.33,2,1/31/2017
610899,2017,4,100,0,2168.47,1,4/30/2017
610899,2018,12,2462.5,1,2462.5,1,12/31/2018
610899,2017,5,100,0,1795,3,5/31/2017
610899,2019,5,694,1,3272.5,2,5/31/2019
610899,2017,7,100,0,1030,1,7/31/2017
610899,2019,11,2792.29,2,2792.29,2,11/30/2019
610899,2019,4,6239.5,2,6239.5,2,4/30/2019
610899,2019,10,100,0,4976.91,1,10/31/2019
610899,2017,1,4094.5,1,5863,2,1/31/2017
610899,2019,7,490,1,490,1,7/31/2019
610899,2017,2,100,0,5917.92,2,2/28/2017
610899,2017,3,100,0,4643.5,3,3/31/2017
610899,2017,6,100,0,5173,3,6/30/2017
610899,2018,9,100,0,767.5,1,9/30/2018
610998,2018,3,7042.57,1,7297.57,2,3/31/2018
610998,2017,6,100,0,638.52,1,6/30/2017
610998,2017,3,6319.78,1,6866.42,2,3/31/2017
610998,2019,4,100,0,7139.25,1,4/30/2019
610998,2018,4,100,0,557.5,1,4/30/2018
611086,2019,8,2051.5,1,2051.5,1,8/31/2019
611086,2017,5,100,0,2325.88,1,5/31/2017
611086,2018,9,100,0,4326.76,1,9/30/2018
611086,2017,3,100,0,760,1,3/31/2017
611086,2019,5,100,0,497.5,1,5/31/2019
611086,2019,7,4418.47,1,4418.47,1,7/31/2019
611086,2019,12,3769.3,1,9951.7,2,12/31/2019
611086,2019,1,1387,1,1387,1,1/31/2019
611086,2017,2,2110,1,2110,1,2/28/2017
611086,2019,9,100,0,1165,1,9/30/2019
611086,2017,1,100,0,2080,1,1/31/2017
611121,2017,6,1516.75,1,1516.75,1,6/30/2017
611121,2017,9,892,1,892,1,9/30/2017
611121,2017,5,2700.25,2,2700.25,2,5/31/2017
611121,2018,12,1323.76,1,1323.76,1,12/31/2018
611476,2017,1,100,0,2492.56,2,1/31/2017
611476,2017,9,1179.91,1,1365.13,2,9/30/2017
611476,2017,6,100,0,385,2,6/30/2017
611476,2018,4,100,0,162.16,1,4/30/2018
611476,2019,2,310,1,310,1,2/28/2019
611476,2018,2,182.35,1,322.39,3,2/28/2018
611476,2017,2,1832.5,1,5248.75,3,2/28/2017
611476,2018,5,100,0,932.5,1,5/31/2018
611476,2017,8,652,1,652,1,8/31/2017
611476,2017,3,100,0,1732.2,2,3/31/2017
611476,2017,12,100,0,175.57,1,12/31/2017
611476,2017,7,205.84,1,205.84,1,7/31/2017
611476,2017,10,100,0,461.89,2,10/31/2017
611476,2018,6,932.5,1,932.5,1,6/30/2018
611476,2017,5,970,1,1781.92,3,5/31/2017
611476,2018,10,580,1,580,1,10/31/2018
611476,2019,1,100,0,1075,1,1/31/2019
611476,2017,4,823.87,2,823.87,2,4/30/2017
611476,2018,3,985,1,23413.96,4,3/31/2018
611476,2018,7,100,0,2222.5,1,7/31/2018
611476,2018,9,100,0,3445,2,9/30/2018
611539,2017,8,100,0,346,1,8/31/2017
611539,2019,1,100,0,197.5,1,1/31/2019
611539,2019,7,100,0,238,1,7/31/2019
611539,2017,1,100,0,2404.08,1,1/31/2017
611539,2017,3,1510,1,1510,1,3/31/2017
611539,2017,9,100,0,1720,1,9/30/2017
611539,2017,5,100,0,5108.59,2,5/31/2017
611539,2019,2,100,0,892.62,1,2/28/2019
611539,2019,11,295,1,295,1,11/30/2019
611539,2017,6,1870.5,1,1870.5,1,6/30/2017
611857,2018,9,100,0,696.58,1,9/30/2018
611930,2017,5,100,0,18932.94,2,5/31/2017
611930,2018,3,7212.4,1,7212.4,1,3/31/2018
611930,2017,8,100,0,7566.61,1,8/31/2017
611930,2017,4,10147.02,1,10147.02,1,4/30/2017
611930,2017,10,100,0,12208.63,1,10/31/2017
611930,2019,6,100,0,9076.15,1,6/30/2019
611930,2019,10,15772.24,2,15772.24,2,10/31/2019
611930,2019,9,100,0,8042.5,1,9/30/2019
611930,2018,2,100,0,7171.6,1,2/28/2018
611930,2017,11,6273.46,1,6273.46,1,11/30/2017
612019,2017,3,3930.25,1,3930.25,1,3/31/2017
612043,2019,9,100,0,1219.3,3,9/30/2019
612043,2018,12,100,0,790,1,12/31/2018
612043,2019,1,100,0,430,1,1/31/2019
612043,2019,7,100,0,610,1,7/31/2019
612043,2017,4,100,0,1004.5,1,4/30/2017
612043,2018,7,100,0,707.5,1,7/31/2018
612043,2019,6,100,0,3125.5,1,6/30/2019
612043,2019,3,100,0,250,1,3/31/2019
612043,2019,2,100,0,1052.5,2,2/28/2019
612280,2019,3,22515.49,8,34507.99,14,3/31/2019
612280,2019,11,33255.84,15,83339.4,34,11/30/2019
612280,2019,9,38197.9,15,65803.3,32,9/30/2019
612280,2017,3,15161.17,7,16241.17,8,3/31/2017
612280,2017,6,1352.5,1,16762.84,4,6/30/2017
612280,2017,7,100,0,9812.1,6,7/31/2017
612280,2017,4,4138.43,2,16464.85,4,4/30/2017
612280,2017,12,100,0,9334.78,4,12/31/2017
612280,2018,2,5634.25,1,6051.25,2,2/28/2018
612280,2019,1,15318.28,3,26767.44,5,1/31/2019
612280,2019,7,19561.63,14,51802.75,33,7/31/2019
612280,2017,5,100,0,6002.14,1,5/31/2017
612280,2019,12,29577.06,13,65697.78,27,12/31/2019
612280,2017,11,1120.18,2,13906.75,6,11/30/2017
612280,2018,12,13370.41,6,45742.28,15,12/31/2018
612280,2019,2,21543.16,7,24613.72,11,2/28/2019
612280,2018,6,1455.88,1,6037.63,3,6/30/2018
612280,2018,7,3292.52,1,3292.52,1,7/31/2018
612280,2019,10,30104.22,13,53429.35,29,10/31/2019
612280,2019,6,41800.12,16,65429.83,31,6/30/2019
612280,2018,10,100,0,7373.38,1,10/31/2018
612280,2017,1,1288,1,6175.38,3,1/31/2017
